Date,AAPL,AMZN,BABA,DB,DIS,E,ENIA,EURCHF=X,EURGBP=X,EURUSD=X,FB,FCAU,GE,GOOG,GS,INTC,MSFT,NFLX,^GSPC,^VIX
1985-03-01,0.4441964328289032,,,,1.5722343921661377,,,,,,,,2.569110631942749,,,0.5833333134651184,,,183.22999572753906,
1985-03-04,0.4508928656578064,,,,1.5850794315338135,,,,,,,,2.5490784645080566,,,0.5677083134651184,,,182.05999755859375,
1985-03-05,0.4620535671710968,,,,1.577372431755066,,,,,,,,2.5641026496887207,,,0.546875,,,182.22999572753906,
1985-03-06,0.4397321343421936,,,,1.5670963525772095,,,,,,,,2.5390625,,,0.5416666865348816,,,180.64999389648438,
1985-03-07,0.3950892984867096,,,,1.5491132736206055,,,,,,,,2.5140223503112793,,,0.5364583134651184,,,179.50999450683594,
1985-03-08,0.3839285671710968,,,,1.538837194442749,,,,,,,,2.5040063858032227,,,0.53125,,,179.10000610351562,
1985-03-11,0.3973214328289032,,,,1.5259921550750732,,,,,,,,2.509014368057251,,,0.53125,,,178.7899932861328,
1985-03-12,0.4107142984867096,,,,1.5645273923873901,,,,,,,,2.509014368057251,,,0.546875,,,179.66000366210938,
1985-03-13,0.3883928656578064,,,,1.574803352355957,,,,,,,,2.4839744567871094,,,0.5208333134651184,,,178.19000244140625,
1985-03-14,0.3883928656578064,,,,1.5722343921661377,,,,,,,,2.478966236114502,,,0.5104166865348816,,,177.83999633789062,
1985-03-15,0.4040178656578064,,,,1.577372431755066,,,,,,,,2.4539263248443604,,,0.515625,,,176.52999877929688,
1985-03-18,0.4084821343421936,,,,1.5850794315338135,,,,,,,,2.4389021396636963,,,0.5364583134651184,,,176.8800048828125,
1985-03-19,0.3928571343421936,,,,1.6415976285934448,,,,,,,,2.5190303325653076,,,0.578125,,,179.5399932861328,
1985-03-20,0.3973214328289032,,,,1.6338906288146973,,,,,,,,2.4989984035491943,,,0.5729166865348816,,,179.0800018310547,
1985-03-21,0.4040178656578064,,,,1.6338906288146973,,,,,,,,2.4839744567871094,,,0.5625,,,179.35000610351562,
1985-03-22,0.3973214328289032,,,,1.6441667079925537,,,,,,,,2.478966236114502,,,0.5625,,,179.0399932861328,
1985-03-25,0.3861607015132904,,,,1.6441667079925537,,,,,,,,2.4439103603363037,,,0.5338541865348816,,,177.97000122070312,
1985-03-26,0.4017857015132904,,,,1.6390286684036255,,,,,,,,2.3938300609588623,,,0.5364583134651184,,,178.42999267578125,
1985-03-27,0.390625,,,,1.6261836290359497,,,,,,,,2.403846263885498,,,0.5520833134651184,,,179.5399932861328,
1985-03-28,0.390625,,,,1.6030625104904175,,,,,,,,2.3687901496887207,,,0.5651041865348816,,,179.5399932861328,
1985-03-29,0.3950892984867096,,,,1.6184765100479126,,,,,,,,2.3687901496887207,,,0.578125,,,180.66000366210938,
1985-04-01,0.3861607015132904,,,,1.5902174711227417,,,,,,,,2.3988380432128906,,,0.5989583134651184,,,181.27000427246094,
1985-04-02,0.375,,,,1.5850794315338135,,,,,,,,2.4138622283935547,,,0.5885416865348816,,,180.52999877929688,
1985-04-03,0.375,,,,1.5696653127670288,,,,,,,,2.418870210647583,,,0.5729166865348816,,,179.11000061035156,
1985-04-04,0.3727678656578064,,,,1.5825104713439941,,,,,,,,2.4138622283935547,,,0.5677083134651184,,,179.02999877929688,
1985-04-08,0.3504464328289032,,,,1.628752589225769,,,,,,,,2.3838140964508057,,,0.5520833134651184,,,178.02999877929688,
1985-04-09,0.3504464328289032,,,,1.6338906288146973,,,,,,,,2.3788061141967773,,,0.5572916865348816,,,178.2100067138672,
1985-04-10,0.375,,,,1.6184765100479126,,,,,,,,2.3687901496887207,,,0.5729166865348816,,,179.4199981689453,
1985-04-11,0.3816964328289032,,,,1.6159075498580933,,,,,,,,2.3838140964508057,,,0.5677083134651184,,,180.19000244140625,
1985-04-12,0.3727678656578064,,,,1.6364595890045166,,,,,,,,2.388822078704834,,,0.5885416865348816,,,180.5399932861328,
1985-04-15,0.3816964328289032,,,,1.6390286684036255,,,,,,,,2.3788061141967773,,,0.59375,,,180.9199981689453,
1985-04-16,0.3861607015132904,,,,1.6441667079925537,,,,,,,,2.373798131942749,,,0.6041666865348816,,,181.1999969482422,
1985-04-17,0.4040178656578064,,,,1.646735668182373,,,,,,,,2.373798131942749,,,0.609375,,,181.67999267578125,
1985-04-18,0.4084821343421936,,,,1.6364595890045166,,,,,,,,2.3637821674346924,,,0.59375,,,180.83999633789062,
1985-04-19,0.4017857015132904,,,,1.6441667079925537,,,,,,,,2.358773946762085,,,0.5885416865348816,,,181.11000061035156,
